customer_id,segment,R,F,M,RFM_score,recency,frequency,monetary,ticket_count,avg_sentiment,return_rate,avg_discount,sessions_30d,last_campaign_received,manual_priority_bucket
CUST00835,At-Risk,1,5,5,11,157,9,6888.030000000001,1.0,-1.0,0.1111111111111111,0.27555555555555555,8,bundle_discount,high
CUST00836,New / Low-Engagement,5,2,3,10,9,2,1640.21,0.0,,0.0,0.29,7,new_launch,low
CUST00837,New / Low-Engagement,5,2,2,9,15,2,1476.76,0.0,,0.0,0.345,7,none,low
CUST00838,Champions,5,5,5,15,9,6,4291.93,2.0,-0.52,0.0,0.2866666666666667,11,new_launch,medium
CUST00839,At-Risk,1,3,3,7,162,3,1996.99,0.0,,0.0,0.15333333333333332,2,new_launch,high
CUST00840,High-Value Unhappy,3,5,5,13,58,10,9432.94,4.0,-0.67,0.0,0.26999999999999996,3,none,medium
CUST00841,At-Risk,2,5,5,12,99,8,6838.26,2.0,-0.715,0.125,0.185,2,none,high
CUST00842,Loyal Customers,3,4,5,12,71,5,5478.280000000001,1.0,-0.02,0.0,0.258,1,none,medium
CUST00843,New / Low-Engagement,4,1,2,7,45,1,803.69,1.0,-0.41,1.0,0.4,1,bundle_discount,high
CUST00844,New / Low-Engagement,5,1,1,7,19,1,410.24,0.0,,0.0,0.32,1,bundle_discount,high
CUST00845,At-Risk,2,4,4,10,96,4,2758.2200000000003,2.0,-0.375,0.0,0.31,4,welcome_offer,high
CUST00846,Champions,4,5,5,14,41,9,7260.82,2.0,-0.515,0.1111111111111111,0.18000000000000002,15,bundle_discount,medium
CUST00847,Champions,5,5,5,15,4,6,6336.01,2.0,0.014999999999999986,0.0,0.355,12,welcome_offer,low
CUST00848,New / Low-Engagement,5,1,1,7,4,1,547.18,0.0,,0.0,0.28,8,bundle_discount,low
CUST00849,Champions,5,5,5,15,6,7,4218.23,0.0,,0.0,0.29571428571428576,9,welcome_offer,low
CUST00850,New / Low-Engagement,5,2,3,10,7,2,2278.0299999999997,1.0,-1.0,0.5,0.355,5,bundle_discount,medium
CUST00851,New / Low-Engagement,5,2,2,9,0,2,1188.6200000000001,1.0,-1.0,0.5,0.275,8,welcome_offer,low
CUST00852,New / Low-Engagement,3,3,2,8,66,3,1379.6599999999999,0.0,,0.0,0.32,1,welcome_offer,medium
CUST00853,New / Low-Engagement,3,1,1,5,61,1,318.94,1.0,-1.0,0.0,0.47,9,none,medium
CUST00854,At-Risk,1,3,3,7,279,3,2249.63,0.0,,0.0,0.2733333333333334,1,welcome_offer,high
CUST00855,New / Low-Engagement,1,1,1,3,292,1,613.47,0.0,,0.0,0.43,1,free_shipping,high
CUST00856,New / Low-Engagement,2,1,3,6,135,1,2235.84,1.0,0.07,0.0,0.19,1,welcome_offer,high
CUST00857,High-Value Unhappy,3,4,5,12,67,5,5033.19,3.0,-0.7566666666666667,0.2,0.286,3,free_shipping,medium
CUST00858,At-Risk,2,3,3,8,90,3,2363.5299999999997,0.0,,0.0,0.21333333333333335,1,none,high
CUST00859,At-Risk,1,4,3,8,169,4,2159.64,0.0,,0.0,0.3075,10,free_shipping,high
CUST00860,New / Low-Engagement,3,1,2,6,79,1,1472.26,1.0,-0.05,0.0,0.27,7,none,high
CUST00861,At-Risk,1,3,2,6,170,3,1530.88,1.0,-0.42,0.0,0.31666666666666665,3,free_shipping,high
CUST00862,At-Risk,1,4,4,9,453,4,3934.7400000000002,0.0,,0.0,0.235,2,bundle_discount,high
CUST00863,Champions,4,4,4,12,25,4,2928.87,0.0,,0.0,0.2275,6,none,low
CUST00864,New / Low-Engagement,2,2,2,6,138,2,1042.98,2.0,-0.315,0.0,0.265,2,welcome_offer,high
CUST00865,New / Low-Engagement,3,2,2,7,50,2,1503.1100000000001,1.0,-0.24,0.0,0.38,10,none,medium
CUST00866,New / Low-Engagement,4,1,2,7,26,1,1280.71,0.0,,0.0,0.06,5,bundle_discount,low
CUST00867,New / Low-Engagement,5,1,1,7,15,1,424.64,1.0,-0.44,0.0,0.55,6,bundle_discount,medium
CUST00868,New / Low-Engagement,5,1,2,8,20,1,832.57,0.0,,0.0,0.4,14,new_launch,low
CUST00869,At-Risk,2,5,4,11,93,6,3202.61,2.0,-0.9450000000000001,0.16666666666666666,0.35333333333333333,0,new_launch,high
CUST00870,At-Risk,2,5,5,12,86,7,5454.610000000001,1.0,-0.29,0.0,0.2914285714285714,13,new_launch,high
CUST00871,At-Risk,2,5,5,12,122,8,7332.96,2.0,0.125,0.0,0.20625,3,bundle_discount,high
CUST00872,At-Risk,2,3,3,8,125,3,1959.48,0.0,,0.0,0.26666666666666666,6,new_launch,high
CUST00873,Champions,5,4,5,14,3,4,4213.62,0.0,,0.0,0.1975,2,welcome_offer,low
CUST00874,New / Low-Engagement,4,1,1,6,21,1,511.56,0.0,,0.0,0.24,7,new_launch,low
CUST00875,New / Low-Engagement,4,1,1,6,30,1,363.1,0.0,,0.0,0.31,1,none,high
CUST00876,Discount-Sensitive,4,3,2,9,36,3,1392.13,2.0,-0.725,0.0,0.4166666666666667,6,bundle_discount,medium
CUST00877,Loyal Customers,3,3,3,9,63,3,1904.33,1.0,-0.18,0.0,0.18333333333333335,7,none,medium
CUST00878,New / Low-Engagement,2,2,4,8,134,2,2578.68,0.0,,0.0,0.13,12,welcome_offer,high
CUST00879,At-Risk,1,5,5,11,155,6,5967.77,0.0,,0.0,0.20833333333333334,4,none,high
CUST00880,Loyal Customers,5,4,3,12,16,4,2399.63,1.0,-0.97,0.25,0.19999999999999998,11,new_launch,low
CUST00881,Champions,5,5,5,15,4,8,9492.15,0.0,,0.0,0.21375,6,bundle_discount,low
CUST00882,New / Low-Engagement,3,2,2,7,85,2,894.79,1.0,0.31,0.0,0.225,2,new_launch,high
CUST00883,At-Risk,2,3,5,10,126,3,6706.94,0.0,,0.0,0.07666666666666667,1,none,high
CUST00884,New / Low-Engagement,1,1,1,3,271,1,365.93,0.0,,0.0,0.26,1,welcome_offer,high
CUST00885,Champions,4,5,5,14,31,8,6880.8099999999995,2.0,-0.145,0.125,0.21625,10,new_launch,low
CUST00886,Champions,5,4,4,13,1,5,2647.05,3.0,-0.5866666666666667,0.2,0.316,3,bundle_discount,low
CUST00887,High-Value Unhappy,5,3,3,11,9,3,2344.2,2.0,-0.76,0.0,0.30333333333333334,0,none,high
CUST00888,At-Risk,2,3,3,8,108,3,2556.74,0.0,,0.0,0.3666666666666667,0,bundle_discount,high
CUST00889,Loyal Customers,4,3,3,10,44,3,2012.98,1.0,-0.29,0.3333333333333333,0.3866666666666667,2,new_launch,medium
CUST00890,New / Low-Engagement,4,1,1,6,24,1,631.59,1.0,0.02,0.0,0.06,1,bundle_discount,high
CUST00891,Loyal Customers,5,3,4,12,13,3,3475.43,0.0,,0.0,0.3433333333333333,0,new_launch,low
CUST00892,New / Low-Engagement,5,1,1,7,9,1,360.98,0.0,,0.0,0.48,5,bundle_discount,low
CUST00893,New / Low-Engagement,2,2,3,7,99,2,2269.27,0.0,,0.0,0.34,5,welcome_offer,high
CUST00894,New / Low-Engagement,4,2,3,9,25,2,1903.85,2.0,-0.44499999999999995,0.0,0.31,2,welcome_offer,medium
CUST00895,New / Low-Engagement,3,4,2,9,54,4,1415.7,1.0,-0.8,0.0,0.3725,14,free_shipping,medium
CUST00896,Champions,5,5,5,15,10,9,7413.08,2.0,-0.485,0.1111111111111111,0.23555555555555557,3,none,medium
CUST00897,New / Low-Engagement,5,1,1,7,13,1,584.95,0.0,,0.0,0.11,3,new_launch,low
CUST00898,At-Risk,1,5,5,11,339,6,4353.639999999999,1.0,-1.0,0.16666666666666666,0.305,2,free_shipping,high
CUST00899,New / Low-Engagement,1,1,1,3,187,1,574.65,1.0,-0.13,1.0,0.18,4,bundle_discount,high
CUST00900,New / Low-Engagement,3,2,2,7,58,2,1242.65,1.0,-1.0,0.0,0.25,1,bundle_discount,medium
CUST00901,Loyal Customers,4,4,3,11,35,4,2025.21,3.0,0.023333333333333334,0.0,0.245,9,bundle_discount,medium
CUST00902,New / Low-Engagement,5,1,2,8,6,1,1318.64,0.0,,0.0,0.29,5,welcome_offer,low
CUST00903,New / Low-Engagement,4,1,1,6,42,1,632.18,1.0,-0.64,0.0,0.34,13,free_shipping,medium
CUST00904,Champions,4,5,5,14,41,7,5113.860000000001,4.0,-0.775,0.2857142857142857,0.2757142857142857,7,bundle_discount,medium
CUST00905,Champions,4,4,5,13,30,5,5594.75,2.0,-0.995,0.0,0.304,11,bundle_discount,low
CUST00906,New / Low-Engagement,4,2,2,8,38,2,1449.41,0.0,,0.0,0.395,3,welcome_offer,medium
CUST00907,At-Risk,1,3,4,8,220,3,2874.51,2.0,-0.42,0.0,0.37333333333333335,2,free_shipping,high
CUST00908,New / Low-Engagement,4,2,4,10,27,2,2799.02,1.0,-0.44,0.0,0.21,3,free_shipping,medium
CUST00909,Dormant,1,1,1,3,185,1,615.14,1.0,-1.0,1.0,0.49,0,new_launch,high
CUST00910,New / Low-Engagement,2,1,2,5,127,1,1239.32,1.0,-0.76,0.0,0.39,3,free_shipping,high
CUST00911,Champions,4,5,5,14,30,9,5240.42,1.0,-0.9,0.1111111111111111,0.28111111111111114,2,none,low
CUST00912,Dormant,2,2,2,6,138,2,1516.54,0.0,,0.0,0.315,0,none,high
CUST00913,At-Risk,1,3,3,7,183,3,1818.9,1.0,-0.4,0.0,0.37333333333333335,1,new_launch,high
CUST00914,Loyal Customers,4,3,3,10,36,3,1633.9099999999999,0.0,,0.0,0.4266666666666667,13,none,medium
CUST00915,At-Risk,2,4,3,9,113,4,2277.22,2.0,-0.07,0.0,0.25,1,free_shipping,high
CUST00916,Champions,5,4,4,13,20,5,4003.46,2.0,-0.425,0.2,0.202,9,free_shipping,medium
CUST00917,At-Risk,1,3,3,7,286,3,1704.79,1.0,-0.84,0.0,0.2833333333333333,1,new_launch,high
CUST00918,New / Low-Engagement,1,2,2,5,236,2,1142.22,1.0,0.13,0.0,0.38,1,new_launch,high
CUST00919,New / Low-Engagement,5,2,3,10,10,2,1976.3400000000001,1.0,-0.5,0.0,0.23,13,bundle_discount,medium
CUST00920,High-Value Unhappy,3,4,4,11,66,4,3650.77,2.0,-0.72,0.5,0.27749999999999997,12,none,medium
CUST00921,New / Low-Engagement,1,1,2,4,195,1,1335.06,1.0,-1.0,1.0,0.1,3,none,high
CUST00922,New / Low-Engagement,5,1,2,8,11,1,1131.6,0.0,,0.0,0.19,9,none,low
CUST00923,High-Value Unhappy,3,5,5,13,57,7,4149.83,2.0,-0.01999999999999999,0.0,0.27714285714285714,8,welcome_offer,medium
CUST00924,Champions,4,4,4,12,44,4,3018.21,0.0,,0.0,0.3525,1,free_shipping,high
CUST00925,New / Low-Engagement,4,1,1,6,44,1,464.59,1.0,-0.22,0.0,0.3,6,bundle_discount,medium
CUST00926,Loyal Customers,5,3,3,11,1,3,1704.96,1.0,-0.37,0.0,0.21,5,bundle_discount,medium
CUST00927,New / Low-Engagement,1,1,1,3,343,1,617.86,0.0,,0.0,0.36,1,free_shipping,high
CUST00928,New / Low-Engagement,1,1,1,3,229,1,325.55,0.0,,0.0,0.53,1,welcome_offer,high
CUST00929,New / Low-Engagement,4,1,1,6,43,1,325.51,0.0,,0.0,0.11,5,bundle_discount,medium
CUST00930,Loyal Customers,3,4,3,10,59,4,2336.4900000000002,1.0,-0.91,0.25,0.355,9,none,medium
CUST00931,New / Low-Engagement,4,1,2,7,30,1,1030.44,0.0,,0.0,0.36,11,bundle_discount,low
CUST00932,New / Low-Engagement,3,1,1,5,83,1,688.68,1.0,-0.5,1.0,0.2,12,welcome_offer,high
CUST00933,At-Risk,1,3,3,7,205,3,2102.12,0.0,,0.0,0.22666666666666666,0,none,high
CUST00934,Champions,4,5,5,14,44,10,6237.47,3.0,-0.17333333333333334,0.1,0.258,4,free_shipping,medium
CUST00935,Champions,4,4,4,12,28,5,3594.4,0.0,,0.0,0.352,7,none,low
CUST00936,New / Low-Engagement,4,2,3,9,35,2,2188.31,1.0,-0.9,0.0,0.18,3,none,medium
CUST00937,At-Risk,2,4,4,10,126,5,3342.44,1.0,-1.0,0.0,0.16999999999999998,2,free_shipping,high
CUST00938,Loyal Customers,4,3,5,12,26,3,4729.23,1.0,-0.45,0.0,0.2933333333333334,2,new_launch,medium
CUST00939,New / Low-Engagement,5,1,1,7,9,1,560.91,0.0,,0.0,0.18,7,none,low
CUST00940,Dormant,1,2,3,6,236,2,1727.24,2.0,-0.44,1.0,0.14500000000000002,0,new_launch,high
CUST00941,At-Risk,1,4,4,9,183,5,3758.0600000000004,2.0,-0.7350000000000001,0.0,0.294,6,welcome_offer,high
CUST00942,New / Low-Engagement,5,1,1,7,7,1,407.18,1.0,-0.67,1.0,0.35,4,bundle_discount,medium
CUST00943,At-Risk,1,4,4,9,346,5,3965.95,0.0,,0.0,0.304,2,free_shipping,high
CUST00944,Loyal Customers,3,5,5,13,74,6,4456.65,1.0,-1.0,0.16666666666666666,0.24833333333333332,1,free_shipping,high
CUST00945,New / Low-Engagement,5,1,2,8,4,1,1143.18,0.0,,0.0,0.14,5,free_shipping,low
CUST00946,New / Low-Engagement,1,1,1,3,173,1,542.29,0.0,,0.0,0.39,4,free_shipping,high
CUST00947,Champions,4,5,5,14,41,9,8603.45,2.0,-0.49,0.1111111111111111,0.16333333333333333,0,none,medium
CUST00948,New / Low-Engagement,3,1,2,6,79,1,923.64,0.0,,0.0,0.1,11,free_shipping,high
CUST00949,New / Low-Engagement,2,2,2,6,130,2,1269.04,0.0,,0.0,0.14500000000000002,2,none,high
CUST00950,At-Risk,1,3,4,8,209,3,3765.9,1.0,-0.42,0.0,0.16666666666666666,5,bundle_discount,high
CUST00951,New / Low-Engagement,3,1,1,5,62,1,602.19,0.0,,0.0,0.12,6,new_launch,medium
CUST00952,Champions,4,5,5,14,42,8,4710.47,0.0,,0.0,0.33625,16,none,medium
CUST00953,Loyal Customers,5,3,3,11,9,3,1925.94,1.0,-0.96,0.3333333333333333,0.38999999999999996,5,new_launch,low
CUST00954,Discount-Sensitive,4,2,1,7,25,2,769.86,0.0,,0.0,0.475,12,bundle_discount,low
CUST00955,New / Low-Engagement,3,2,1,6,63,2,748.92,0.0,,0.0,0.145,4,none,medium
CUST00956,Champions,4,5,5,14,31,7,5800.25,2.0,-0.9199999999999999,0.0,0.3028571428571429,10,bundle_discount,medium
CUST00957,New / Low-Engagement,4,3,2,9,37,3,1481.5,1.0,-0.38,0.3333333333333333,0.26,5,free_shipping,medium
CUST00958,New / Low-Engagement,1,2,2,5,160,2,1033.42,1.0,0.05,0.0,0.27,2,bundle_discount,high
CUST00959,Loyal Customers,3,5,4,12,63,7,3865.13,1.0,-1.0,0.14285714285714285,0.3085714285714286,0,welcome_offer,medium
CUST00960,At-Risk,2,4,4,10,146,4,3772.4900000000002,2.0,-0.33499999999999996,0.25,0.2125,1,free_shipping,high
CUST00961,At-Risk,1,5,5,11,151,6,4247.5599999999995,1.0,-0.26,0.16666666666666666,0.35333333333333333,2,welcome_offer,high
CUST00962,New / Low-Engagement,4,1,1,6,22,1,349.41,1.0,-0.85,1.0,0.26,9,none,medium
CUST00963,New / Low-Engagement,2,1,1,4,103,1,641.2,0.0,,0.0,0.34,9,welcome_offer,high
CUST00964,At-Risk,1,3,3,7,219,3,2167.08,0.0,,0.0,0.25,0,none,high
CUST00965,New / Low-Engagement,5,2,1,8,8,2,507.14,2.0,-0.15,0.0,0.31,5,none,medium
CUST00966,New / Low-Engagement,4,1,3,8,40,1,2196.79,1.0,0.59,0.0,0.3,4,welcome_offer,medium
CUST00967,New / Low-Engagement,1,2,3,6,218,2,2065.27,1.0,-0.77,0.5,0.29000000000000004,2,new_launch,high
CUST00968,At-Risk,2,5,5,12,98,6,6505.79,1.0,-0.34,0.0,0.29,12,new_launch,high
CUST00969,Champions,4,4,4,12,31,4,2654.59,1.0,-0.25,0.0,0.3025,14,bundle_discount,low
CUST00970,At-Risk,1,3,3,7,188,3,1607.64,1.0,0.65,0.0,0.41,6,none,high
CUST00971,Loyal Customers,3,5,5,13,62,8,5099.62,1.0,-0.18,0.0,0.285,20,free_shipping,medium
CUST00972,Loyal Customers,3,4,5,12,64,5,5941.2,1.0,-0.24,0.0,0.27799999999999997,5,new_launch,medium
CUST00973,Champions,4,5,4,13,22,7,2980.9700000000003,2.0,0.2,0.0,0.27285714285714285,4,none,low
CUST00974,High-Value Unhappy,3,4,4,11,79,5,3559.55,2.0,-0.52,0.2,0.264,11,free_shipping,high
CUST00975,Loyal Customers,3,4,3,10,50,4,2517.6099999999997,0.0,,0.0,0.3075,11,free_shipping,medium
CUST00976,Champions,5,5,5,15,5,7,5735.389999999999,2.0,-0.775,0.14285714285714285,0.33,9,bundle_discount,low
CUST00977,New / Low-Engagement,5,2,2,9,5,2,1375.4499999999998,0.0,,0.0,0.255,9,none,low
CUST00978,Dormant,1,1,1,3,307,1,725.16,1.0,-0.69,0.0,0.38,0,bundle_discount,high
CUST00979,At-Risk,2,5,5,12,103,8,6304.8099999999995,1.0,-0.31,0.0,0.27999999999999997,5,free_shipping,high
CUST00980,New / Low-Engagement,3,1,1,5,81,1,492.33,0.0,,0.0,0.26,4,bundle_discount,high
CUST00981,At-Risk,2,5,5,12,103,8,6263.0,1.0,-1.0,0.0,0.31125,6,bundle_discount,high
CUST00982,At-Risk,2,4,3,9,90,4,1862.8899999999999,3.0,-0.34,0.0,0.32999999999999996,4,welcome_offer,high
CUST00983,New / Low-Engagement,1,2,3,6,256,2,1982.29,1.0,0.73,0.0,0.10500000000000001,1,welcome_offer,high
CUST00984,New / Low-Engagement,4,2,2,8,44,2,1055.25,0.0,,0.0,0.22999999999999998,3,free_shipping,medium
CUST00985,New / Low-Engagement,3,1,1,5,85,1,734.6,1.0,-0.69,0.0,0.15,5,none,high
CUST00986,Loyal Customers,3,4,4,11,62,5,3357.17,0.0,,0.0,0.33799999999999997,1,none,medium
CUST00987,Champions,5,4,5,14,7,5,5784.1,1.0,-0.68,0.0,0.3,2,bundle_discount,medium
CUST00988,Champions,5,5,5,15,3,6,4188.58,0.0,,0.0,0.18666666666666668,3,welcome_offer,low
CUST00989,At-Risk,1,4,5,10,158,5,4165.87,0.0,,0.0,0.22999999999999998,0,new_launch,high
CUST00990,At-Risk,1,5,5,11,167,8,6096.85,2.0,-0.6799999999999999,0.125,0.31125,6,none,high
CUST00991,Champions,4,5,5,14,41,11,11394.83,2.0,-0.745,0.0,0.24181818181818182,9,new_launch,medium
CUST00992,At-Risk,1,4,5,10,272,5,4442.45,0.0,,0.0,0.322,6,free_shipping,high
CUST00993,At-Risk,1,5,5,11,164,7,6785.33,1.0,0.24,0.0,0.10714285714285714,1,none,high
CUST00994,Loyal Customers,3,4,5,12,52,5,4659.69,0.0,,0.0,0.366,8,new_launch,medium
CUST00995,At-Risk,1,4,3,8,159,4,2523.84,0.0,,0.0,0.33,6,free_shipping,high
CUST00996,Champions,5,5,4,14,8,6,3267.7200000000003,3.0,-0.16666666666666666,0.0,0.17833333333333334,14,bundle_discount,medium
CUST00997,New / Low-Engagement,1,1,1,3,180,1,325.85,1.0,-0.19,0.0,0.33,4,none,high
CUST00998,Loyal Customers,3,4,4,11,63,4,3519.26,0.0,,0.0,0.2,6,new_launch,medium
CUST00999,At-Risk,1,5,5,11,148,7,4930.56,2.0,0.03,0.0,0.30428571428571427,0,none,high
CUST01000,Loyal Customers,3,3,4,10,52,3,2789.66,1.0,-0.09,0.0,0.3066666666666667,3,new_launch,medium
CUST01001,At-Risk,1,4,5,10,313,5,4064.54,0.0,,0.0,0.22800000000000004,1,free_shipping,high
CUST01002,Loyal Customers,3,4,4,11,71,5,2761.33,0.0,,0.0,0.22199999999999998,11,none,medium
CUST01003,New / Low-Engagement,2,1,2,5,138,1,944.62,1.0,-0.19,0.0,0.32,6,free_shipping,high
CUST01004,At-Risk,1,5,5,11,215,7,5599.9,1.0,-1.0,0.0,0.3385714285714286,1,welcome_offer,high
CUST01005,New / Low-Engagement,2,1,2,5,144,1,1329.67,1.0,0.23,0.0,0.18,4,none,high
CUST01006,New / Low-Engagement,5,1,1,7,4,1,404.58,0.0,,0.0,0.2,3,free_shipping,low
CUST01007,At-Risk,2,4,3,9,86,4,1916.8200000000002,1.0,-1.0,0.0,0.3125,5,bundle_discount,high
CUST01008,New / Low-Engagement,1,1,1,3,269,1,473.15,0.0,,0.0,0.1,1,new_launch,high
CUST01009,New / Low-Engagement,4,1,1,6,41,1,334.39,0.0,,0.0,0.32,7,none,medium
CUST01010,New / Low-Engagement,4,1,1,6,22,1,531.29,0.0,,0.0,0.25,3,welcome_offer,low
CUST01011,At-Risk,1,4,3,8,365,4,1951.66,0.0,,0.0,0.265,4,bundle_discount,high
CUST01012,Champions,4,4,4,12,30,4,2561.7,2.0,-0.665,0.25,0.1625,7,free_shipping,medium
CUST01013,Dormant,1,2,2,5,307,2,1302.3899999999999,1.0,-0.9,0.5,0.255,0,free_shipping,high
CUST01014,At-Risk,2,5,4,11,137,7,3972.09,1.0,-1.0,0.0,0.26857142857142857,1,new_launch,high
CUST01015,Loyal Customers,4,3,3,10,39,3,1760.74,1.0,-0.17,0.0,0.09333333333333334,12,none,medium
CUST01016,New / Low-Engagement,5,2,2,9,0,2,879.1499999999999,0.0,,0.0,0.245,6,bundle_discount,low
CUST01017,At-Risk,2,4,5,11,133,5,4886.54,2.0,-0.75,0.2,0.258,3,bundle_discount,high
CUST01018,New / Low-Engagement,5,1,1,7,4,1,403.76,1.0,0.08,0.0,0.36,10,bundle_discount,medium
CUST01019,New / Low-Engagement,1,2,2,5,290,2,1151.0900000000001,1.0,-0.67,0.0,0.38,4,none,high
CUST01020,New / Low-Engagement,2,1,1,4,131,1,236.73,0.0,,0.0,0.33,1,new_launch,high
CUST01021,New / Low-Engagement,5,2,2,9,15,2,1013.42,1.0,-0.97,0.5,0.36,6,new_launch,medium
CUST01022,Dormant,1,2,2,5,252,2,1528.4,1.0,-0.17,0.0,0.455,0,free_shipping,high
CUST01023,New / Low-Engagement,1,1,2,4,204,1,948.21,0.0,,0.0,0.24,8,none,high
CUST01024,New / Low-Engagement,5,1,1,7,20,1,370.39,0.0,,0.0,0.31,10,bundle_discount,low
CUST01025,Champions,4,4,5,13,29,5,6092.71,2.0,-0.375,0.2,0.182,20,bundle_discount,medium
CUST01026,Discount-Sensitive,3,2,1,6,65,2,759.58,1.0,-0.54,0.0,0.41500000000000004,9,new_launch,medium
CUST01027,High-Value Unhappy,3,4,5,12,58,4,4029.9500000000003,2.0,-0.49,0.0,0.175,11,new_launch,medium
CUST01028,New / Low-Engagement,1,1,4,6,173,1,2809.6,0.0,,0.0,0.26,6,none,high
CUST01029,At-Risk,2,3,2,7,110,3,1246.4,2.0,0.02,0.0,0.36999999999999994,3,welcome_offer,high
CUST01030,Champions,4,5,5,14,32,11,8329.47,0.0,,0.0,0.2381818181818182,10,welcome_offer,low
CUST01031,At-Risk,1,4,4,9,174,5,3089.5600000000004,1.0,0.12,0.0,0.406,4,new_launch,high
CUST01032,New / Low-Engagement,5,1,1,7,11,1,624.38,0.0,,0.0,0.41,5,none,low
CUST01033,Champions,5,5,5,15,14,10,5486.38,4.0,-0.535,0.2,0.37,4,free_shipping,medium
CUST01034,At-Risk,2,5,5,12,100,9,5240.5599999999995,0.0,,0.0,0.2922222222222222,9,none,high
CUST01035,Champions,5,5,4,14,5,7,3702.49,1.0,-1.0,0.14285714285714285,0.4271428571428571,5,none,low
CUST01036,At-Risk,2,5,5,12,141,6,5297.63,0.0,,0.0,0.17166666666666666,8,welcome_offer,high
CUST01037,New / Low-Engagement,5,1,1,7,8,1,681.83,0.0,,0.0,0.37,6,free_shipping,low
CUST01038,Loyal Customers,3,4,3,10,52,4,1834.46,1.0,-1.0,0.0,0.2375,4,bundle_discount,medium
CUST01039,At-Risk,2,3,3,8,129,3,1893.67,2.0,-0.29000000000000004,0.3333333333333333,0.25666666666666665,12,new_launch,high
CUST01040,New / Low-Engagement,2,1,1,4,130,1,594.23,1.0,1.0,0.0,0.31,1,bundle_discount,high
CUST01041,New / Low-Engagement,1,1,1,3,164,1,149.0,0.0,,0.0,0.35,1,new_launch,high
CUST01042,New / Low-Engagement,5,1,1,7,0,1,610.96,0.0,,0.0,0.25,10,welcome_offer,low
CUST01043,New / Low-Engagement,3,1,1,5,74,1,464.25,0.0,,0.0,0.62,1,new_launch,high
CUST01044,New / Low-Engagement,3,1,3,7,84,1,2141.49,0.0,,0.0,0.22,2,new_launch,high
CUST01045,New / Low-Engagement,2,2,3,7,143,2,1560.91,0.0,,0.0,0.22,4,none,high
CUST01046,New / Low-Engagement,2,1,2,5,105,1,1032.89,1.0,-0.67,0.0,0.1,1,none,high
CUST01047,New / Low-Engagement,1,1,1,3,149,1,389.07,0.0,,0.0,0.22,2,new_launch,high
CUST01048,New / Low-Engagement,2,1,1,4,128,1,616.59,1.0,-0.39,0.0,0.05,8,free_shipping,high
CUST01049,New / Low-Engagement,2,1,1,4,144,1,345.2,0.0,,0.0,0.11,6,none,high
CUST01050,New / Low-Engagement,5,2,3,10,5,2,1629.56,0.0,,0.0,0.095,8,free_shipping,low
CUST01051,New / Low-Engagement,2,2,2,6,103,2,1390.63,1.0,-0.05,0.0,0.38,7,free_shipping,high
CUST01052,New / Low-Engagement,1,1,1,3,173,1,763.75,0.0,,0.0,0.05,7,bundle_discount,high
CUST01053,Dormant,2,2,4,8,146,2,2622.57,1.0,0.01,0.0,0.205,0,free_shipping,high
CUST01054,At-Risk,1,4,4,9,176,5,2628.9300000000003,2.0,-0.44499999999999995,0.0,0.378,1,none,high
CUST01055,At-Risk,1,4,5,10,206,4,4625.5599999999995,1.0,-1.0,0.25,0.17500000000000002,12,bundle_discount,high
CUST01056,High-Value Unhappy,3,5,5,13,64,6,4860.58,2.0,-0.74,0.3333333333333333,0.20833333333333334,3,free_shipping,medium
CUST01057,New / Low-Engagement,5,1,2,8,2,1,916.36,1.0,-0.31,0.0,0.18,3,none,medium
CUST01058,At-Risk,2,3,2,7,110,3,1535.77,2.0,-0.25,0.0,0.23666666666666666,1,welcome_offer,high
CUST01059,New / Low-Engagement,2,1,1,4,146,1,601.72,1.0,-0.9,0.0,0.31,5,welcome_offer,high
CUST01060,New / Low-Engagement,3,2,3,8,52,2,1762.54,1.0,0.04,0.0,0.265,2,new_launch,medium
CUST01061,Loyal Customers,5,3,3,11,2,3,1789.86,0.0,,0.0,0.43,11,bundle_discount,low
CUST01062,At-Risk,1,4,4,9,294,5,2991.27,2.0,-0.495,0.0,0.194,1,new_launch,high
CUST01063,New / Low-Engagement,5,1,1,7,20,1,259.22,1.0,-1.0,1.0,0.5,2,welcome_offer,medium
CUST01064,New / Low-Engagement,5,2,2,9,6,2,898.3599999999999,0.0,,0.0,0.155,9,new_launch,low
CUST01065,New / Low-Engagement,5,2,2,9,3,2,1035.32,1.0,-0.82,0.0,0.375,4,new_launch,low
CUST01066,New / Low-Engagement,5,1,2,8,11,1,816.92,0.0,,0.0,0.23,2,none,low
CUST01067,New / Low-Engagement,4,2,2,8,25,2,1043.57,1.0,-0.95,0.0,0.28,3,none,low
CUST01068,At-Risk,2,4,4,10,130,5,3945.95,0.0,,0.0,0.292,2,new_launch,high
CUST01069,New / Low-Engagement,3,1,2,6,55,1,1446.51,0.0,,0.0,0.26,3,none,medium
CUST01070,Champions,5,5,5,15,11,8,5227.41,2.0,-0.5700000000000001,0.0,0.26625,1,welcome_offer,high
CUST01071,New / Low-Engagement,5,1,1,7,14,1,690.61,0.0,,0.0,0.17,7,welcome_offer,low
CUST01072,New / Low-Engagement,1,1,1,3,183,1,377.27,1.0,-1.0,1.0,0.3,8,none,high
